dst_host_count,dst_host_srv_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,dst_host_same_src_port_rate,dst_host_srv_diff_host_rate,dst_host_serror_rate,dst_host_srv_serror_rate,dst_host_rerror_rate,dst_host_srv_rerror_rate
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01
255,255,1.0,0.0,0.01,0.0,0.0,0.0,0.01,0.01
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01
2,255,1.0,0.0,1.0,0.01,0.5,0.0,0.0,0.01
8,255,1.0,0.0,0.12,0.02,0.0,0.0,0.0,0.01
18,255,1.0,0.0,0.06,0.02,0.0,0.0,0.0,0.01
28,255,1.0,0.0,0.04,0.02,0.0,0.0,0.0,0.01
6,255,1.0,0.0,0.17,0.02,0.0,0.0,0.33,0.02
16,255,1.0,0.0,0.06,0.02,0.0,0.0,0.12,0.02
26,255,1.0,0.0,0.04,0.02,0.0,0.0,0.08,0.02
36,255,1.0,0.0,0.03,0.02,0.0,0.0,0.06,0.02
46,255,1.0,0.0,0.02,0.02,0.0,0.0,0.04,0.02
56,255,1.0,0.0,0.02,0.02,0.0,0.0,0.04,0.02
66,255,1.0,0.0,0.02,0.02,0.0,0.0,0.03,0.02
76,255,1.0,0.0,0.01,0.02,0.0,0.0,0.03,0.02
86,255,1.0,0.0,0.01,0.02,0.02,0.01,0.02,0.02
96,255,1.0,0.0,0.01,0.02,0.02,0.01,0.02,0.02
106,255,1.0,0.0,0.01,0.02,0.02,0.01,0.02,0.02
10,255,1.0,0.0,0.1,0.02,0.0,0.01,0.0,0.02
10,255,1.0,0.0,0.1,0.03,0.0,0.01,0.0,0.02
20,255,1.0,0.0,0.05,0.03,0.0,0.01,0.0,0.02
30,255,1.0,0.0,0.03,0.03,0.03,0.02,0.0,0.02
40,255,1.0,0.0,0.03,0.03,0.03,0.02,0.0,0.02
50,255,1.0,0.0,0.02,0.03,0.02,0.02,0.0,0.02
8,255,1.0,0.0,0.12,0.03,0.0,0.02,0.38,0.03
18,255,1.0,0.0,0.06,0.03,0.0,0.02,0.22,0.04
28,255,1.0,0.0,0.04,0.03,0.0,0.02,0.18,0.03
38,255,1.0,0.0,0.03,0.03,0.0,0.02,0.13,0.03
48,255,1.0,0.0,0.02,0.03,0.0,0.02,0.1,0.03
58,255,1.0,0.0,0.02,0.02,0.0,0.01,0.09,0.03
3,255,1.0,0.0,0.33,0.02,0.33,0.02,0.0,0.03
2,255,1.0,0.0,0.5,0.04,0.0,0.02,0.0,0.03
12,255,1.0,0.0,0.08,0.03,0.0,0.02,0.0,0.03
22,255,1.0,0.0,0.05,0.03,0.0,0.02,0.0,0.02
32,255,1.0,0.0,0.03,0.03,0.0,0.02,0.0,0.02
42,255,1.0,0.0,0.02,0.03,0.0,0.02,0.0,0.02
52,255,1.0,0.0,0.02,0.03,0.0,0.02,0.0,0.02
62,255,1.0,0.0,0.02,0.03,0.0,0.02,0.02,0.03
72,255,1.0,0.0,0.01,0.03,0.0,0.02,0.01,0.03
82,255,1.0,0.0,0.01,0.03,0.0,0.02,0.01,0.03
92,255,1.0,0.0,0.01,0.03,0.0,0.02,0.01,0.03
102,255,1.0,0.0,0.01,0.03,0.0,0.01,0.01,0.03
112,255,1.0,0.0,0.01,0.03,0.0,0.01,0.01,0.03
122,255,1.0,0.0,0.01,0.03,0.0,0.01,0.01,0.03
132,255,1.0,0.0,0.01,0.02,0.0,0.01,0.01,0.03
142,255,1.0,0.0,0.01,0.02,0.0,0.01,0.01,0.03
152,255,1.0,0.0,0.01,0.02,0.0,0.0,0.01,0.03
162,255,1.0,0.0,0.01,0.02,0.0,0.0,0.01,0.03
172,255,1.0,0.0,0.01,0.02,0.0,0.0,0.01,0.03
1,255,1.0,0.0,1.0,0.02,0.0,0.0,0.0,0.03
4,255,1.0,0.0,0.25,0.04,0.0,0.0,0.0,0.02
14,255,1.0,0.0,0.07,0.04,0.0,0.0,0.0,0.01
24,255,1.0,0.0,0.04,0.04,0.0,0.0,0.0,0.01
34,255,1.0,0.0,0.03,0.04,0.03,0.01,0.0,0.01
44,255,1.0,0.0,0.02,0.04,0.02,0.01,0.0,0.01
54,255,1.0,0.0,0.02,0.04,0.02,0.01,0.0,0.01
64,255,1.0,0.0,0.02,0.03,0.02,0.0,0.0,0.01
74,255,1.0,0.0,0.01,0.02,0.01,0.0,0.0,0.01
84,255,1.0,0.0,0.01,0.02,0.01,0.0,0.0,0.01
94,255,1.0,0.0,0.01,0.02,0.01,0.0,0.0,0.01
104,255,1.0,0.0,0.01,0.02,0.01,0.0,0.0,0.01
114,255,1.0,0.0,0.01,0.02,0.01,0.0,0.0,0.01
124,255,1.0,0.0,0.01,0.02,0.01,0.0,0.0,0.0
134,255,1.0,0.0,0.01,0.02,0.01,0.0,0.0,0.0
144,255,1.0,0.0,0.01,0.02,0.01,0.0,0.0,0.0
154,255,1.0,0.0,0.01,0.02,0.01,0.0,0.0,0.0
164,255,1.0,0.0,0.01,0.02,0.01,0.0,0.0,0.0
174,255,1.0,0.0,0.01,0.02,0.01,0.0,0.0,0.0
184,255,1.0,0.0,0.01,0.02,0.01,0.0,0.0,0.0
6,255,1.0,0.0,0.17,0.02,0.0,0.0,0.0,0.0
5,255,1.0,0.0,0.2,0.03,0.0,0.0,0.0,0.0
15,255,1.0,0.0,0.07,0.03,0.07,0.01,0.0,0.0
10,255,1.0,0.0,0.1,0.04,0.0,0.01,0.3,0.01
20,255,1.0,0.0,0.05,0.04,0.0,0.01,0.15,0.01
30,255,1.0,0.0,0.03,0.04,0.0,0.01,0.1,0.01
40,255,1.0,0.0,0.03,0.02,0.0,0.01,0.08,0.01
50,255,1.0,0.0,0.02,0.02,0.0,0.01,0.06,0.01
60,255,1.0,0.0,0.02,0.02,0.0,0.01,0.05,0.01
70,255,1.0,0.0,0.01,0.02,0.0,0.0,0.04,0.01
80,255,1.0,0.0,0.01,0.02,0.0,0.0,0.04,0.01
90,255,1.0,0.0,0.01,0.02,0.0,0.0,0.03,0.01
100,255,1.0,0.0,0.01,0.02,0.0,0.0,0.03,0.01
110,255,1.0,0.0,0.01,0.02,0.0,0.0,0.03,0.01
120,255,1.0,0.0,0.01,0.02,0.0,0.0,0.03,0.01
130,255,1.0,0.0,0.01,0.02,0.0,0.0,0.02,0.01
140,255,1.0,0.0,0.01,0.02,0.0,0.0,0.02,0.01
150,255,1.0,0.0,0.01,0.02,0.0,0.0,0.02,0.01
160,255,1.0,0.0,0.01,0.02,0.0,0.0,0.02,0.01
170,255,1.0,0.0,0.01,0.02,0.0,0.0,0.02,0.01
180,255,1.0,0.0,0.01,0.02,0.0,0.0,0.02,0.01
190,255,1.0,0.0,0.01,0.02,0.0,0.0,0.02,0.01
200,255,1.0,0.0,0.01,0.02,0.0,0.0,0.01,0.01
210,255,1.0,0.0,0.0,0.02,0.0,0.0,0.01,0.01
220,255,1.0,0.0,0.0,0.02,0.0,0.0,0.01,0.01
230,255,1.0,0.0,0.0,0.02,0.0,0.0,0.01,0.01
240,255,1.0,0.0,0.0,0.01,0.0,0.0,0.01,0.01
250,255,1.0,0.0,0.0,0.01,0.0,0.0,0.01,0.01
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,255,1.0,0.0,1.0,0.01,0.0,0.0,0.0,0.0
6,255,1.0,0.0,0.17,0.02,0.0,0.0,0.0,0.01
16,255,1.0,0.0,0.06,0.02,0.0,0.0,0.0,0.01
10,255,1.0,0.0,0.1,0.02,0.0,0.0,0.1,0.01
6,255,1.0,0.0,0.17,0.03,0.0,0.0,0.0,0.01
16,255,1.0,0.0,0.06,0.03,0.0,0.0,0.0,0.01
26,255,1.0,0.0,0.04,0.03,0.0,0.0,0.0,0.01
36,255,1.0,0.0,0.03,0.03,0.0,0.0,0.0,0.01
46,255,1.0,0.0,0.02,0.03,0.0,0.0,0.0,0.01
56,255,1.0,0.0,0.02,0.03,0.0,0.0,0.0,0.01
66,255,1.0,0.0,0.02,0.03,0.0,0.0,0.0,0.01
76,255,1.0,0.0,0.01,0.03,0.0,0.0,0.0,0.01
86,255,1.0,0.0,0.01,0.03,0.0,0.0,0.0,0.01
96,255,1.0,0.0,0.01,0.03,0.0,0.0,0.0,0.01
106,255,1.0,0.0,0.01,0.03,0.0,0.0,0.0,0.01
116,255,1.0,0.0,0.01,0.03,0.0,0.0,0.0,0.01
126,255,1.0,0.0,0.01,0.03,0.0,0.0,0.0,0.01
136,255,1.0,0.0,0.01,0.03,0.0,0.0,0.0,0.01
2,255,1.0,0.0,0.5,0.04,0.0,0.0,0.0,0.01
12,255,1.0,0.0,0.08,0.04,0.0,0.0,0.42,0.03
22,255,1.0,0.0,0.05,0.04,0.05,0.0,0.27,0.04
32,255,1.0,0.0,0.03,0.04,0.03,0.0,0.19,0.04
42,255,1.0,0.0,0.02,0.04,0.02,0.0,0.14,0.04
52,255,1.0,0.0,0.02,0.04,0.02,0.0,0.12,0.04
62,255,1.0,0.0,0.02,0.04,0.02,0.0,0.1,0.04
3,255,1.0,0.0,0.33,0.04,0.0,0.0,0.0,0.04
13,255,1.0,0.0,0.08,0.03,0.0,0.0,0.23,0.04
23,255,1.0,0.0,0.04,0.03,0.0,0.0,0.13,0.04
33,255,1.0,0.0,0.03,0.02,0.0,0.0,0.09,0.04
43,255,1.0,0.0,0.02,0.02,0.0,0.0,0.07,0.04
8,255,1.0,0.0,0.12,0.02,0.0,0.0,0.0,0.04
18,255,1.0,0.0,0.06,0.02,0.0,0.0,0.0,0.04
28,255,1.0,0.0,0.04,0.02,0.0,0.0,0.0,0.04
38,255,1.0,0.0,0.03,0.02,0.0,0.0,0.0,0.04
48,255,1.0,0.0,0.02,0.02,0.0,0.0,0.0,0.04
58,255,1.0,0.0,0.02,0.02,0.0,0.0,0.0,0.04
68,255,1.0,0.0,0.01,0.02,0.0,0.0,0.0,0.04
78,255,1.0,0.0,0.01,0.02,0.0,0.0,0.0,0.04
88,255,1.0,0.0,0.01,0.02,0.0,0.0,0.0,0.04
98,255,1.0,0.0,0.01,0.02,0.0,0.0,0.0,0.04
108,255,1.0,0.0,0.01,0.02,0.0,0.0,0.0,0.04
118,255,1.0,0.0,0.01,0.02,0.0,0.0,0.0,0.04
128,255,1.0,0.0,0.01,0.02,0.0,0.0,0.0,0.04
138,255,1.0,0.0,0.01,0.02,0.0,0.0,0.0,0.04
148,255,1.0,0.0,0.01,0.02,0.0,0.0,0.0,0.03
158,255,1.0,0.0,0.01,0.02,0.0,0.0,0.0,0.01
168,255,1.0,0.0,0.01,0.02,0.0,0.0,0.0,0.01
178,255,1.0,0.0,0.01,0.02,0.0,0.0,0.0,0.01
188,255,1.0,0.0,0.01,0.02,0.0,0.0,0.0,0.01
198,255,1.0,0.0,0.01,0.02,0.0,0.0,0.0,0.01
208,255,1.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
218,255,1.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
228,255,1.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0
238,255,1.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0
248,255,1.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,255,1.0,0.0,0.14,0.01,0.0,0.0,0.14,0.01
17,255,1.0,0.0,0.06,0.01,0.0,0.0,0.06,0.01
27,255,1.0,0.0,0.04,0.01,0.0,0.0,0.04,0.01
37,255,1.0,0.0,0.03,0.01,0.0,0.0,0.03,0.01
47,255,1.0,0.0,0.02,0.01,0.0,0.0,0.02,0.01
57,255,1.0,0.0,0.02,0.01,0.0,0.0,0.02,0.01
67,255,1.0,0.0,0.01,0.01,0.0,0.0,0.01,0.01
8,255,1.0,0.0,0.12,0.02,0.0,0.0,0.0,0.01
4,255,1.0,0.0,0.25,0.02,0.0,0.0,0.0,0.01
14,255,1.0,0.0,0.07,0.02,0.0,0.0,0.0,0.01
24,255,1.0,0.0,0.04,0.02,0.08,0.01,0.0,0.01
34,255,1.0,0.0,0.03,0.02,0.09,0.01,0.0,0.01
44,255,1.0,0.0,0.02,0.02,0.07,0.01,0.0,0.01
54,255,1.0,0.0,0.02,0.02,0.06,0.01,0.0,0.01
64,255,1.0,0.0,0.02,0.02,0.05,0.01,0.0,0.01
4,255,1.0,0.0,0.25,0.03,0.0,0.01,0.0,0.01
5,255,1.0,0.0,0.2,0.03,0.0,0.01,0.0,0.01
15,255,1.0,0.0,0.07,0.03,0.0,0.01,0.0,0.01
25,255,1.0,0.0,0.04,0.03,0.0,0.01,0.0,0.01
35,255,1.0,0.0,0.03,0.03,0.0,0.01,0.0,0.01
45,255,1.0,0.0,0.02,0.03,0.0,0.01,0.0,0.01
55,255,1.0,0.0,0.02,0.03,0.0,0.01,0.0,0.01
65,255,1.0,0.0,0.02,0.03,0.0,0.01,0.02,0.02
75,255,1.0,0.0,0.01,0.03,0.0,0.01,0.01,0.02
9,255,1.0,0.0,0.11,0.04,0.11,0.02,0.33,0.03
19,255,1.0,0.0,0.05,0.03,0.05,0.02,0.16,0.02
29,255,1.0,0.0,0.03,0.03,0.03,0.02,0.14,0.02
7,255,1.0,0.0,0.14,0.03,0.0,0.02,0.0,0.02
17,255,1.0,0.0,0.06,0.03,0.0,0.02,0.0,0.02
27,255,1.0,0.0,0.04,0.03,0.0,0.02,0.0,0.02
37,255,1.0,0.0,0.03,0.03,0.0,0.02,0.0,0.02
47,255,1.0,0.0,0.02,0.03,0.0,0.02,0.0,0.02
2,255,1.0,0.0,0.5,0.03,0.0,0.02,1.0,0.03
12,255,1.0,0.0,0.08,0.03,0.0,0.02,0.17,0.03
22,255,1.0,0.0,0.05,0.02,0.0,0.02,0.09,0.03
32,255,1.0,0.0,0.03,0.02,0.0,0.02,0.06,0.03
42,255,1.0,0.0,0.02,0.02,0.0,0.01,0.07,0.04
52,255,1.0,0.0,0.02,0.02,0.0,0.0,0.06,0.04
62,255,1.0,0.0,0.02,0.02,0.0,0.0,0.05,0.04
72,255,1.0,0.0,0.01,0.02,0.0,0.0,0.04,0.04
82,255,1.0,0.0,0.01,0.02,0.0,0.0,0.04,0.04
92,255,1.0,0.0,0.01,0.02,0.0,0.0,0.03,0.03
102,255,1.0,0.0,0.01,0.02,0.0,0.0,0.03,0.03
112,255,1.0,0.0,0.01,0.02,0.0,0.0,0.03,0.03
122,255,1.0,0.0,0.01,0.02,0.0,0.0,0.02,0.03
132,255,1.0,0.0,0.01,0.02,0.0,0.0,0.02,0.03
142,255,1.0,0.0,0.01,0.02,0.0,0.0,0.02,0.03
152,255,1.0,0.0,0.01,0.02,0.0,0.0,0.02,0.03
162,255,1.0,0.0,0.01,0.02,0.0,0.0,0.02,0.03
172,255,1.0,0.0,0.01,0.01,0.0,0.0,0.02,0.02
182,255,1.0,0.0,0.01,0.01,0.0,0.0,0.02,0.02
192,255,1.0,0.0,0.01,0.01,0.0,0.0,0.02,0.02
202,255,1.0,0.0,0.0,0.01,0.0,0.0,0.01,0.01
212,255,1.0,0.0,0.0,0.01,0.0,0.0,0.01,0.01
222,255,1.0,0.0,0.0,0.01,0.0,0.0,0.01,0.01
232,255,1.0,0.0,0.0,0.01,0.0,0.0,0.01,0.01
242,255,1.0,0.0,0.0,0.01,0.0,0.0,0.02,0.02
252,255,1.0,0.0,0.0,0.01,0.0,0.0,0.02,0.02
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
